"","Season","Team ID","Player ID","Age","OPS"
"1468",2017-01-01,"Montréal Canadiennes","Herron_Catherine",34.7,-0.126280242963506
"1469",2017-01-01,"Kunlun Red Star","Hou_Yue",20,-0.0785506282121747
"1470",2017-01-01,"Kunlun Red Star","Stack_Kelli",30.1,6.88102087174194
"1471",2017-01-01,"Kunlun Red Star","Hickel_Zoe",25.6,4.22077764950448
"1472",2017-01-01,"Kunlun Red Star","Wong_Jessica",26.9,2.5182219872725
"1473",2017-01-01,"Kunlun Red Star","Darkangelo_Shiann",24.2,1.9190389280416
"1474",2017-01-01,"Kunlun Red Star","Anderson_Stephanie",25.2,1.56053442726702
"1475",2017-01-01,"Kunlun Red Star","Carpenter_Alex",23.9,1.29838630774234
"1476",2017-01-01,"Kunlun Red Star","Jue_Melanie",29.9,0.60284686726153
"1477",2017-01-01,"Kunlun Red Star","Llanes_Rachel",26.8,0.496437138372031
"1478",2017-01-01,"Kunlun Red Star","Woo_Madison",23.4,0.283617680593034
"1479",2017-01-01,"Kunlun Red Star","Rajahuhta_Annina",29,0.884163605613108
"1480",2017-01-01,"Kunlun Red Star","Marchin_Taylor",24.1,0.0936306496715647
"1481",2017-01-01,"Kunlun Red Star","Liu_Zhixin",24.8,-0.142021234964959
"1482",2017-01-01,"Kunlun Red Star","Wen_Lu",23.8,-0.567660150522953
"1483",2017-01-01,"Kunlun Red Star","Yu_Baiwei",29.6,-0.674069879412452
"1484",2017-01-01,"Kunlun Red Star","Zhu_Rui",19.8,-0.634794565306364
"1485",2017-01-01,"Kunlun Red Star","Yan_Hongxin",19,-0.679096553232248
"1486",2017-01-01,"Kunlun Red Star","Hou_Yue",20,-0.0785506282121747
"1487",2017-01-01,"Kunlun Red Star","Xing_Lixue",18.4,-0.58912971159131
"1488",2017-01-01,"Kunlun Red Star","Yang_Liying",19.9,-1.06043348086436
"1489",2017-01-01,"Kunlun Red Star","Wang_Wenzhuo",19.7,-1.09970879497045
"1490",2017-01-01,"Kunlun Red Star","Wang_Bo",19.7,-1.09970879497045
"1491",2017-01-01,"Kunlun Red Star","Räty_Noora",28.7,-0.785506282121747
"1492",2017-01-01,"Kunlun Red Star","Wang_Yuqing",23.8,-0.392753141060873
"1493",2017-01-01,"Kunlun Red Star","He_Siye",19.3,-0.0785506282121747
"1494",2017-01-01,"Calgary Inferno","Esposito_Brittany",26.9,3.19562987388558
"1495",2017-01-01,"Calgary Inferno","Gavrilova_Iya",30.5,1.94685137302875
"1496",2017-01-01,"Calgary Inferno","Shirley_Sophie",18.3,1.71990896955022
"1497",2017-01-01,"Calgary Inferno","Warren_Louise",25.9,1.65770202929723
"1498",2017-01-01,"Calgary Inferno","Gosling_Katelyn",24.4,1.43420875816597
"1499",2017-01-01,"Calgary Inferno","Woodworth_Dakota",23.9,1.26947329494043
"1500",2017-01-01,"Calgary Inferno","Kromm_Erica",28.9,0.921566143303188
"1501",2017-01-01,"Calgary Inferno","Kurio_Rhianna",26.3,1.39043804309913
"1502",2017-01-01,"Calgary Inferno","Gardner_Kayla",23.3,0.734945322544227
"1503",2017-01-01,"Calgary Inferno","Pierri_Jacquie",23.7,0.408923528440407
"1504",2017-01-01,"Calgary Inferno","Apperson_Kelty",23.4,0.203866482495295
"1505",2017-01-01,"Calgary Inferno","Murray_Kelly",23.8,0.0172456617363333
"1506",2017-01-01,"Calgary Inferno","Dostaler_Laura",26.4,0.200417350148028
"1507",2017-01-01,"Calgary Inferno","Lovell_Elana",28,0.259175158053748
"1508",2017-01-01,"Calgary Inferno","Cudmore_Hayleigh",25.7,0.156646635081192
"1509",2017-01-01,"Calgary Inferno","Fouracres_Brittney",24.9,-0.085282861236223
"1510",2017-01-01,"Calgary Inferno","Brown_Kennedy",18.3,-0.14748980148921
"1511",2017-01-01,"Calgary Inferno","Baumgardt_Taryn",23.1,-0.513833178312599
"1512",2017-01-01,"Calgary Inferno","Jenner_Brianne",26.8,0.146299238039392
"1513",2017-01-01,"Calgary Inferno","Grenon_Megan",23.5,-0.700453999071561
"1514",2017-01-01,"Calgary Inferno","Gamble_Anissa",24.8,0
"1515",2017-01-01,"Calgary Inferno","Turnbull_Blayre",24.6,-0.161286330878277
"1516",2017-01-01,"Calgary Inferno","Ross_Toni",25,-0.241929496317415
"1517",2017-01-01,"Calgary Inferno","Post_Lindsey",24.1,-0.524180575354399
"1518",2017-01-01,"Calgary Inferno","Brian_Delayne",31.6,-0.443537409915261
"1519",2017-01-01,"Markham Thunder","Rattray_Jamie_Lee",25.4,5.40778895378182
"1520",2017-01-01,"Markham Thunder","Richards_Kristen",25.6,2.79111687937126
"1521",2017-01-01,"Markham Thunder","McParland_Jenna",25.8,1.98867077655202
"1522",2017-01-01,"Markham Thunder","McIntosh_Laura",28.1,1.81422597159132
"1523",2017-01-01,"Markham Thunder","Brown_Nicole1994",23.8,0.767557141827096
"1524",2017-01-01,"Markham Thunder","Barbara_Kristen",25.3,0.697779219842815
"1525",2017-01-01,"Markham Thunder","Simmonds_Dania",28.1,0.279111687937126
"1526",2017-01-01,"Markham Thunder","Bozek_Megan",26.9,1.01177986877208
"1527",2017-01-01,"Markham Thunder","Kosta_Nicole",25,0.628001297858533
"1528",2017-01-01,"Markham Thunder","Skeats_Devon",26.7,0.0697779219842813
"1529",2017-01-01,"Markham Thunder","Woods_Taylor1994",23.4,-0.0348889609921409
"1530",2017-01-01,"Markham Thunder","Urban_Karolina",28.2,-0.244222726944985
"1531",2017-01-01,"Markham Thunder","Grigg_Lindsay",24.7,-0.45355649289783
"1532",2017-01-01,"Markham Thunder","Stacey_Laura",23.8,0.558223375874252
"1533",2017-01-01,"Markham Thunder","Seedhouse_Ellie",29,-0.139555843968563
"1534",2017-01-01,"Markham Thunder","King_Becca",31.4,-0.662890258850674
"1535",2017-01-01,"Markham Thunder","Larocque_Jocelyne",29.8,0.174444804960704
"1536",2017-01-01,"Markham Thunder","Woloschuk_Alexis",23.9,-0.174444804960704
"1537",2017-01-01,"Markham Thunder","Fortino_Laura",27.1,0.0348889609921407
"1538",2017-01-01,"Markham Thunder","Delay_Megan",20.9,-0.628001297858533
"1539",2017-01-01,"Markham Thunder","Wronzberg_Melissa",25,-0.697779219842815
"1540",2017-01-01,"Markham Thunder","Montgomery_Fielding",27,-0.732668180834956
"1541",2017-01-01,"Markham Thunder","Hartwick_Jessica",24.6,-0.767557141827096
"1542",2017-01-01,"Markham Thunder","Miller_Jamie",28.8,0
"1543",2017-01-01,"Markham Thunder","Howe_Erica",25.6,-0.558223375874252
"1544",2017-01-01,"Markham Thunder","Knox_Liz",29.7,-0.45355649289783
"1545",2017-01-01,"Vanke Rays","Mercer_Cayley",24.1,5.12986692064988
"1546",2017-01-01,"Vanke Rays","Bunton_Hanna",22.8,3.52771068169619
"1547",2017-01-01,"Vanke Rays","Webster_Brooke",22.8,2.94767078407499
"1548",2017-01-01,"Vanke Rays","Brykaliuk_Ashleigh",22.7,2.67322735425422
"1549",2017-01-01,"Vanke Rays","Woods_Emma",22.2,2.13917527460299
"1550",2017-01-01,"Vanke Rays","Janiga_Emily",24,1.49831277902151
"1551",2017-01-01,"Vanke Rays","Fang_Xin",23.8,0.537019035649294
"1552",2017-01-01,"Vanke Rays","Alleva_Rose",25.7,-0.317464291792677
"1553",2017-01-01,"Vanke Rays","Zhao_Qinan",20.5,-0.317464291792677
"1554",2017-01-01,"Vanke Rays","Kelly_Lauren1992",26.1,-0.379028628752471
"1555",2017-01-01,"Vanke Rays","Kong_Minghui",25.8,-0.531085123653169
"1556",2017-01-01,"Vanke Rays","He_Xin",21.6,-0.637895539583415
"1557",2017-01-01,"Vanke Rays","Zhang_Tianyi",19.9,-0.121645195920558
"1558",2017-01-01,"Vanke Rays","Xu_Jiachao",18.9,-0.304112989801396
"1559",2017-01-01,"Vanke Rays","Jiang_Bowen",21,-0.821105072463768
"1560",2017-01-01,"Vanke Rays","Xiao_Jinqiu",22.5,-0.821105072463768
"1561",2017-01-01,"Vanke Rays","Zhou_Naixin",19.4,-0.821105072463768
"1562",2017-01-01,"Vanke Rays","Gao_Han",19.7,-0.851516371443908
"1563",2017-01-01,"Vanke Rays","Iv_Yue",22.7,-0.851516371443908
"1564",2017-01-01,"Vanke Rays","Hou_Yue",20,-0.851516371443908
"1565",2017-01-01,"Vanke Rays","Chuli_Elaine",23.8,-0.821105072463768
"1566",2017-01-01,"Toronto Furies","Prevost_Carolyne",28.1,2.56808308318332
"1567",2017-01-01,"Toronto Furies","Fulton_Emily",25,2.33585217153949
"1568",2017-01-01,"Toronto Furies","Dingeldein_Jenna",25.4,1.76689393416808
"1569",2017-01-01,"Toronto Furies","Williams_Hayley",27.7,1.16600207240665
"1570",2017-01-01,"Toronto Furies","Zuback_Brittany",24.8,1.25695543138917
"1571",2017-01-01,"Toronto Furies","Vella_Jessica",26.6,0.710735533763391
"1572",2017-01-01,"Toronto Furies","Gaskin_Katie",25.9,0.323684014357016
"1573",2017-01-01,"Toronto Furies","Moulson_Shannon",31.8,0.264664279764514
"1574",2017-01-01,"Toronto Furies","Kidd_Sydney",25.3,0.310140959255773
"1575",2017-01-01,"Toronto Furies","Campbell_Carlee",29.3,0.282555105322614
"1576",2017-01-01,"Toronto Furies","Delainey_Cassidy",24.4,-0.01304331137057
"1577",2017-01-01,"Toronto Furies","Stewart_Shannon1993",24.9,-0.190602258878749
"1578",2017-01-01,"Toronto Furies","Saunders_Michelle",26.1,-0.190602258878749
"1579",2017-01-01,"Toronto Furies","Beazer_Brooke",31.7,-0.213340598624379
"1580",2017-01-01,"Toronto Furies","Platt_Jessica",28.8,-0.213340598624379
"1581",2017-01-01,"Toronto Furies","Gagne_Danielle",24.5,-0.199797543523136
"1582",2017-01-01,"Toronto Furies","Allen_Julie",30.7,-0.0270861102024862
"1583",2017-01-01,"Toronto Furies","Bianchi_Alessandra",23.2,-0.468309850013833
"1584",2017-01-01,"Toronto Furies","Stewart_Ella",25.3,-0.491048189759463
"1585",2017-01-01,"Toronto Furies","Ambrose_Erin",23.8,0
"1586",2017-01-01,"Toronto Furies","Fast_Renata",23.4,0
"1587",2017-01-01,"Toronto Furies","Spooner_Natalie",27.3,0
"1588",2017-01-01,"Toronto Furies","O_Grady_Jessica",30.3,-0.204645057710666
"1589",2017-01-01,"Toronto Furies","Aramburu_Alexa",22.9,-0.636673512877627
"1590",2017-01-01,"Toronto Furies","Small_Sami_Jo",41.9,-0.0909533589825181
"1591",2017-01-01,"Toronto Furies","van_der_Bliek_Sonja",28.6,-0.363813435930072
"1592",2017-01-01,"Toronto Furies","Makela_Amanda",24.2,-0.227383397456295
"1593",2017-01-01,"Boston Blades","Leary_Kate",24.5,1.82438453145605
"1594",2017-01-01,"Boston Blades","Grieves_Meghan",23.8,1.52524814074729
"1595",2017-01-01,"Boston Blades","Bizzari_Melissa",25.9,1.17664902665704
"1596",2017-01-01,"Boston Blades","Ng_Michelle",26.8,0.961261647372886
"1597",2017-01-01,"Boston Blades","Myers_Megan",25.7,0.861549517136634
"1598",2017-01-01,"Boston Blades","Burns_Dru",27,0.695624861233969
"1599",2017-01-01,"Boston Blades","Wasylk_Taylor",26,0.796123674943485
"1600",2017-01-01,"Boston Blades","Turner_Courtney",23.7,0.428414708148524
"1601",2017-01-01,"Boston Blades","Goldberg_Chelsey",25.1,0.362202182482111
"1602",2017-01-01,"Boston Blades","Spurling_Kaitlin",26.9,0.130065000913033
"1603",2017-01-01,"Boston Blades","Kickham_Erin",25.4,0.0463159894884364
"1604",2017-01-01,"Boston Blades","Kittredge_Kelly",26.1,-0.102858864129309
"1605",2017-01-01,"Boston Blades","Stathopoulos_Casey",24.8,-0.153108270984067
"1606",2017-01-01,"Boston Blades","Hampton_Jordan",24,-0.0358596549896316
"1607",2017-01-01,"Boston Blades","Kikuchi_Sato",28.8,-0.169858073268986
"1608",2017-01-01,"Boston Blades","Brown_Kristina",26.8,-0.269570203505238
"1609",2017-01-01,"Boston Blades","Aveson_Elizabeth",22.6,-0.335782729171651
"1610",2017-01-01,"Boston Blades","Sherman_Cassandra",23.9,-0.217747429703951
"1611",2017-01-01,"Boston Blades","Hall_Erin",23.3,-0.25124703427379
"1612",2017-01-01,"Boston Blades","Giannino_Nicole",24.4,-0.401995254838064
"1613",2017-01-01,"Boston Blades","Harris_Taryn",23.3,-0.401995254838064
"1614",2017-01-01,"Boston Blades","Spurling_Meaghan",23.8,-0.401995254838064
"1615",2017-01-01,"Boston Blades","Rackleff_Jetta",26.4,-0.0334996045698387
"1616",2017-01-01,"Boston Blades","Dahm_Lauren",28.4,-0.452244661692822
"1617",2017-01-01,"Boston Blades","Cariddi_Amanda",24.8,-0.0669992091396774
"1618",2017-01-01,"Boston Blades","Chemago_Robyn",23,-0.0167498022849193
"1619",2018-01-01,"Calgary Inferno","Bellamy_Kacey",31.8,1.5074123661149
"1620",2018-01-01,"Calgary Inferno","Lacquette_Brigette",26.3,0.938909444985394
"1621",2018-01-01,"Calgary Inferno","Gosling_Katelyn",25.3,1.39575219084713
"1622",2018-01-01,"Calgary Inferno","Krzyzaniak_Halli",24,0.504880720545277
"1623",2018-01-01,"Calgary Inferno","Hickel_Tori",24.9,-0.597904089581305
"1624",2018-01-01,"Calgary Inferno","Mizukami_Aina",27.5,-0.498855890944499
"1625",2018-01-01,"Calgary Inferno","Murray_Kelly",24.8,-0.998916747809153
"1626",2018-01-01,"Calgary Inferno","Johnston_Rebecca",29.4,4.21424780915287
"1627",2018-01-01,"Calgary Inferno","Jenner_Brianne",27.8,3.91348831548199
"1628",2018-01-01,"Calgary Inferno","Decker_Brianna",27.7,2.78788948393379
"1629",2018-01-01,"Calgary Inferno","Leslie_Rebecca",22.7,2.50994401168452
"1630",2018-01-01,"Calgary Inferno","Hickel_Zoe",26.6,1.94144109055501
"1631",2018-01-01,"Calgary Inferno","Turnbull_Blayre",25.6,2.19777750730282
"1632",2018-01-01,"Calgary Inferno","Hovi_Venla",31.3,0.693980038948393
"1633",2018-01-01,"Calgary Inferno","Apperson_Kelty",24.4,-0.208298442064265
"1634",2018-01-01,"Calgary Inferno","Willoughby_Kaitlin",23.9,-0.497650925024343
"1635",2018-01-01,"Calgary Inferno","Woodworth_Dakota",24.9,-0.597904089581305
"1636",2018-01-01,"Calgary Inferno","Murray_Eden",23.2,-0.253926484907498
"1637",2018-01-01,"Calgary Inferno","Warren_Louise",26.9,-0.443025803310613
"1638",2018-01-01,"Calgary Inferno","Kurio_Rhianna",27.3,-0.521669912366115
"1639",2018-01-01,"Calgary Inferno","Dostaler_Laura",27.4,-0.610516066212269
"1640",2018-01-01,"Calgary Inferno","Kromm_Erica",29.9,-0.87705452775073
"1641",2018-01-01,"Calgary Inferno","Rigsby_Alex",27.1,-0.755192307692308
"1642",2018-01-01,"Calgary Inferno","Belanger_Annie",25,-0.399807692307692
"1643",2018-01-01,"Calgary Inferno","Post_Lindsey",25.1,-0.0444230769230769
"1644",2018-01-01,"Calgary Inferno","Paniccia_Nicole",NA,0
"1645",2018-01-01,"Montréal Canadiennes","Ambrose_Erin",24.8,1.7082743241011
"1646",2018-01-01,"Montréal Canadiennes","Rougeau_Lauriane",28.8,0.422918341501019
"1647",2018-01-01,"Montréal Canadiennes","Willard_Taylor",23.3,-0.371166235339464
"1648",2018-01-01,"Montréal Canadiennes","Desrochers_Melanie",26.8,-0.567291448708772
"1649",2018-01-01,"Montréal Canadiennes","Daoust_Catherine",23.6,-0.617760310555586
"1650",2018-01-01,"Montréal Canadiennes","Martin_Emma",NA,-0.186541490006057
"1651",2018-01-01,"Montréal Canadiennes","Brault_Sophie",30.3,-0.726365012939816
"1652",2018-01-01,"Montréal Canadiennes","Allard_Marie_Joëlle",26.3,-1.06622983315897
"1653",2018-01-01,"Montréal Canadiennes","Poulin_Marie_Philip",27.9,5.96617642200319
"1654",2018-01-01,"Montréal Canadiennes","Bettez_Ann_Sophie",31.3,5.27302956885634
"1655",2018-01-01,"Montréal Canadiennes","Saulnier_Jillian",26.9,2.98979681735587
"1656",2018-01-01,"Montréal Canadiennes","Daoust_Mélodie",27.1,2.38992070921205
"1657",2018-01-01,"Montréal Canadiennes","Clement_Heydra_Katia",29.3,1.2131694289962
"1658",2018-01-01,"Montréal Canadiennes","Knight_Hilary",29.6,1.45784675953967
"1659",2018-01-01,"Montréal Canadiennes","Lefort_Sarah",25,1.01512747095424
"1660",2018-01-01,"Montréal Canadiennes","Emard_Karell",30.8,0.620960299542976
"1661",2018-01-01,"Montréal Canadiennes","Deschênes_Kim",27.5,0.125855404438081
"1662",2018-01-01,"Montréal Canadiennes","Bannon_Genevieve",24,-0.371166235339464
"1663",2018-01-01,"Montréal Canadiennes","Gelinas_Maude",26.9,-0.520656076207257
"1664",2018-01-01,"Montréal Canadiennes","Atkinson_Olivia",22.1,-0.3302810968559
"1665",2018-01-01,"Montréal Canadiennes","Blais_Emmanuelle",31.2,0.199958702714608
"1666",2018-01-01,"Montréal Canadiennes","Tutino_Kayla",26.1,0.0543023511921149
"1667",2018-01-01,"Montréal Canadiennes","Lavigne_Tracy_Ann",26.9,-1.06239634381367
"1668",2018-01-01,"Montréal Canadiennes","Maschmeyer_Emerance",24.7,-0.773000385441331
"1669",2018-01-01,"Montréal Canadiennes","Lacasse_Genevieve",29.8,-0.194208468696658
"1670",2018-01-01,"Montréal Canadiennes","Deschenes_Marie_Soleil",24.7,-0.194208468696658
"1671",2018-01-01,"Montréal Canadiennes","Nicol_Maude",NA,0
"1672",2018-01-01,"Markham Thunder","Fortino_Laura",28,1.39768653586242
"1673",2018-01-01,"Markham Thunder","Larocque_Jocelyne",30.7,0.39791769585683
"1674",2018-01-01,"Markham Thunder","Bozek_Megan",27.9,-0.00882509204455424
"1675",2018-01-01,"Markham Thunder","Barbara_Kristen",26.3,0.0214083981917323
"1676",2018-01-01,"Markham Thunder","Matteucci_Ella",25.5,-0.380452066924547
"1677",2018-01-01,"Markham Thunder","Repaci_Gina",25.7,-0.747196719019434
"1678",2018-01-01,"Markham Thunder","Woloschuk_Alexis",24.8,-0.461387892063196
"1679",2018-01-01,"Markham Thunder","Simmonds_Dania",29.1,-0.0702316260427832
"1680",2018-01-01,"Markham Thunder","Bach_Victoria",22.6,4.21070979167638
"1681",2018-01-01,"Markham Thunder","Rattray_Jamie_Lee",26.4,2.8041981637694
"1682",2018-01-01,"Markham Thunder","Stacey_Laura",24.8,2.4725693246959
"1683",2018-01-01,"Markham Thunder","McParland_Jenna",26.7,1.76931351074241
"1684",2018-01-01,"Markham Thunder","Jones_Jess",28.4,1.53326746516288
"1685",2018-01-01,"Markham Thunder","Brown_Nicole1994",24.8,0.830011651209395
"1686",2018-01-01,"Markham Thunder","Richards_Kristen",26.6,-0.0790567180873375
"1687",2018-01-01,"Markham Thunder","Webster_Brooke",23.8,-0.00394276925944919
"1688",2018-01-01,"Markham Thunder","Kosta_Nicole",25.9,0.246750244675397
"1689",2018-01-01,"Markham Thunder","Woods_Taylor1994",24.4,-0.209755324602694
"1690",2018-01-01,"Markham Thunder","King_Becca",32.4,-0.345336253903155
"1691",2018-01-01,"Markham Thunder","Forfar_Ailish",24.6,-0.375569744139442
"1692",2018-01-01,"Markham Thunder","Gribbons_Kelly",23.4,-0.375569744139442
"1693",2018-01-01,"Markham Thunder","McIntosh_Laura",29,-0.00488232278510509
"1694",2018-01-01,"Markham Thunder","Skirrow_Danielle",27.7,-0.0351158130213916
"1695",2018-01-01,"Markham Thunder","Seedhouse_Ellie",29.9,-0.0702316260427832
"1696",2018-01-01,"Markham Thunder","Milne_Price_Elijah",23.4,-0.0351158130213916
"1697",2018-01-01,"Markham Thunder","Howe_Erica",26.6,-0.601851144148763
"1698",2018-01-01,"Markham Thunder","Knox_Liz",30.7,-0.215577200913455
"1699",2018-01-01,"Toronto Furies","Channell_Mellissa",24.1,0.501050626020686
"1700",2018-01-01,"Toronto Furies","Fast_Renata",24.3,0.347443113772455
"1701",2018-01-01,"Toronto Furies","Campbell_Carlee",30.3,0.614430048992923
"1702",2018-01-01,"Toronto Furies","Quinn_Megan",24.4,-0.220585737615678
"1703",2018-01-01,"Toronto Furies","Greco_Emma",23.9,-0.295331790963528
"1704",2018-01-01,"Toronto Furies","Fedeski_Julia",22.2,-0.42470985302123
"1705",2018-01-01,"Toronto Furies","Hampton_Jordan",25,-0.054632008709853
"1706",2018-01-01,"Toronto Furies","Suzuki_Sena",27.5,-0.632949373979314
"1707",2018-01-01,"Toronto Furies","Moulson_Shannon",32.8,-0.420594447468699
"1708",2018-01-01,"Toronto Furies","Spooner_Natalie",28.3,3.54326129559064
"1709",2018-01-01,"Toronto Furies","Nurse_Sarah",24.1,3.44017038649973
"1710",2018-01-01,"Toronto Furies","Howard_Brittany",23.2,1.19845753946652
"1711",2018-01-01,"Toronto Furies","Prevost_Carolyne",29.1,1.3036061513337
"1712",2018-01-01,"Toronto Furies","Darkangelo_Shiann",25.2,0.939701415351116
"1713",2018-01-01,"Toronto Furies","Stewart_Shannon1993",25.8,0.527337778987479
"1714",2018-01-01,"Toronto Furies","Allen_Julie",31.7,0.323213663581927
"1715",2018-01-01,"Toronto Furies","Vella_Jessica",27.6,0.167548448557431
"1716",2018-01-01,"Toronto Furies","Fulton_Emily",26,0.224238160043549
"1717",2018-01-01,"Toronto Furies","MacNeil_Mackenzie",22.3,-0.0386333696243877
"1718",2018-01-01,"Toronto Furies","Gamble_Anissa",25.7,-0.293274088187262
"1719",2018-01-01,"Toronto Furies","Platt_Jessica",29.8,-0.370077844311377
"1720",2018-01-01,"Toronto Furies","Capizzano_Krystin",NA,-0.0788614589003811
"1721",2018-01-01,"Toronto Furies","Dingeldein_Jenna",26.3,-0.21029722373435
"1722",2018-01-01,"Toronto Furies","Zuback_Brittany",25.8,-0.289158682634731
"1723",2018-01-01,"Toronto Furies","Kidd_Sydney",26.3,-0.315445835601524
"1724",2018-01-01,"Toronto Furies","Makela_Amanda",25.1,-0.0262871529667937
"1725",2018-01-01,"Toronto Furies","Chuli_Elaine",24.7,-0.394307294501905
"1726",2018-01-01,"Toronto Furies","Tiley_Shea",22.2,-0.291216385410996
"1727",2018-01-01,"Toronto Furies","Pearson_Emma",NA,-0.0788614589003811
"1728",2018-01-01,"Vanke Rays","Woods_Emma",23.1,1.57432485322896
"1729",2018-01-01,"Vanke Rays","Wong_Jessica",27.9,0.957181996086106
"1730",2018-01-01,"Vanke Rays","Jue_Melanie",30.9,0.340039138943248
"1731",2018-01-01,"Vanke Rays","Yu_Baiwei",30.6,-0.379960861056751
"1732",2018-01-01,"Vanke Rays","Zhao_Qinan",21.4,-0.450880626223092
"1733",2018-01-01,"Vanke Rays","Liu_Zhixin",25.8,-0.68853228962818
"1734",2018-01-01,"Vanke Rays","Alleva_Rose",26.6,-0.312328767123288
"1735",2018-01-01,"Vanke Rays","Carpenter_Alex",24.8,4.04289628180039
"1736",2018-01-01,"Vanke Rays","Bunton_Hanna",23.8,2.80861056751468
"1737",2018-01-01,"Vanke Rays","Mercer_Cayley",25,1.98575342465753
"1738",2018-01-01,"Vanke Rays","Miller_Hannah1996",23,1.90074363992172
"1739",2018-01-01,"Vanke Rays","Llanes_Rachel",27.8,1.55318982387476
"1740",2018-01-01,"Vanke Rays","Lum_Leah",22.7,0.545753424657534
"1741",2018-01-01,"Vanke Rays","Anderson_Stephanie",26.2,0.538708414872798
"1742",2018-01-01,"Vanke Rays","Woo_Madison",24.4,0.0314677103718199
"1743",2018-01-01,"Vanke Rays","Ng_Michelle",27.8,-0.482818003913894
"1744",2018-01-01,"Vanke Rays","Kong_Minghui",26.8,-0.585675146771037
"1745",2018-01-01,"Vanke Rays","Fang_Xin",24.7,-0.68853228962818
"1746",2018-01-01,"Vanke Rays","Wen_Lu",24.8,-0.369158512720156
"1747",2018-01-01,"Vanke Rays","Zhu_Rui",20.8,-0.663639921722114
"1748",2018-01-01,"Vanke Rays","Newell_Kimberly",23.3,-0.319373776908023
"1749",2018-01-01,"Vanke Rays","Raty_Noora",29.7,-0.535890410958904
"1750",2018-01-01,"Vanke Rays","Wang_Yuqing",24.8,-0.0319373776908023
"1751",2018-01-01,"Worcester Blades","Atkinson_Carrie",24.8,0.101644673318313
"1752",2018-01-01,"Worcester Blades","Miller_Alexis",NA,-0.00955906018667528
"1753",2018-01-01,"Worcester Blades","Williams_Lauren",22.4,-0.0288896041197297
"1754",2018-01-01,"Worcester Blades","Harris_Taryn",24.3,-0.0482201480527841
"1755",2018-01-01,"Worcester Blades","Kickham_Erin",26.4,-0.0578854200193113
"1756",2018-01-01,"Worcester Blades","Brown_Kristina",27.8,-0.0627711618925008
"1757",2018-01-01,"Worcester Blades","Spurling_Meaghan",24.8,-0.159423881557773
"1758",2018-01-01,"Worcester Blades","Hall_Erin",24.2,-0.0193305439330544
"1759",2018-01-01,"Worcester Blades","Grieves_Meghan",24.8,0.855960733826843
"1760",2018-01-01,"Worcester Blades","Turner_Morgan",NA,0.884956549726424
"1761",2018-01-01,"Worcester Blades","Spurling_Kaitlin",27.8,0.72054071451561
"1762",2018-01-01,"Worcester Blades","Crossman_Demi",24.1,0.498133247505632
"1763",2018-01-01,"Worcester Blades","Anderson_Nicole",27.6,0.377264242034117
"1764",2018-01-01,"Worcester Blades","Turner_Courtney",24.6,0.246729964596073
"1765",2018-01-01,"Worcester Blades","Myers_Megan",26.6,0.304721596395237
"1766",2018-01-01,"Worcester Blades","Goldberg_Chelsey",26,0.246729964596073
"1767",2018-01-01,"Worcester Blades","Stathopoulos_Casey",25.8,0.164522046990666
"1768",2018-01-01,"Worcester Blades","Turner_Meghan",24.5,0.00010621177985195
"1769",2018-01-01,"Worcester Blades","Aveson_Elizabeth",23.6,-0.0676569037656904
"1770",2018-01-01,"Worcester Blades","MacAskill_Jennifer",23,-0.0676569037656904
"1771",2018-01-01,"Worcester Blades","Giannino_Nicole",25.4,-0.096652719665272
"1772",2018-01-01,"Worcester Blades","Hickey_Shannon",23.5,-0.231966527196653
"1773",2018-01-01,"Worcester Blades","Fleming_Rebecca",26.5,-0.251297071129707
"1774",2018-01-01,"Worcester Blades","Convery_Jessica",22.6,-0.0579916317991632
"1775",2018-01-01,"Worcester Blades","Rackleff_Jetta",27.4,-0.0869874476987448
"1776",2018-01-01,"Worcester Blades","Dahm_Lauren",29.4,-0.115983263598326
"1777",2018-01-01,"Worcester Blades","Fujimagari_Mariah",24.8,-0.154644351464435
